0.00,0.00,0.25,0.25
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,9.13,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
0.00,360.06,0.25,0.00
0.12,-0.81,0.25,0.00
0.12,-3.75,0.25,0.00
0.00,-3.38,0.25,0.00
0.25,-2.19,0.25,0.00
0.12,-0.12,0.25,0.00
0.12,0.00,0.33,0.08
0.12,-0.12,0.25,-0.08
0.12,-0.75,0.25,0.00
0.12,-0.50,0.25,0.00
0.12,0.00,0.33,0.08
0.25,2.06,0.33,0.00
0.12,1.19,0.33,0.00
0.12,2.69,0.33,0.00
0.25,-356.63,0.25,-0.08
0.12,1.56,0.25,0.00
0.12,-0.06,0.25,0.00
0.12,1.19,0.25,0.00
0.12,1.25,0.33,0.08
0.12,1.75,0.33,0.00
0.12,2.13,0.33,0.00
0.25,6.69,3.08,2.75
0.12,17.00,3.58,0.50
0.12,14.56,0.33,-3.25
0.12,7.44,0.33,0.00
0.25,4.69,0.33,0.00
0.12,2.56,0.33,0.00
0.25,1.63,0.33,0.00
0.12,1.75,0.25,-0.08
0.25,2.13,0.25,0.00
0.12,4.13,0.25,0.00
0.12,1.69,0.25,0.00
0.25,0.00,0.25,0.00
0.12,2.13,0.25,0.00
0.12,1.94,0.25,0.00
0.12,-0.50,0.25,0.00
0.12,1.00,0.25,0.00
0.12,2.44,0.25,0.00
0.12,-1.88,0.25,0.00
0.00,-0.81,0.25,0.00
0.12,-2.13,0.25,0.00
0.00,-1.75,0.25,0.00
0.12,-1.19,0.25,0.00
0.00,0.00,0.25,0.00
0.00,0.00,0.25,0.00
