0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.42,0.08
0.00,0.00,0.42,0.00
0.00,0.00,0.33,-0.08
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.33,0.00
0.00,0.00,0.42,0.08
0.00,0.00,0.92,0.50
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,0.92,0.00
0.00,0.00,3.08,2.17
0.00,0.00,3.08,0.00
0.00,0.00,1.08,-2.00
0.00,0.00,1.00,-0.08
0.00,0.00,2.83,1.83
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.92,0.00
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.83,0.00
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,0.00,2.92,0.08
0.00,0.00,2.92,0.00
0.00,0.00,2.83,-0.08
0.00,-1.31,2.92,0.08
0.25,-0.06,0.92,-2.00
0.12,-0.75,0.83,-0.08
0.12,-0.75,0.83,0.00
0.12,-3.13,0.75,-0.08
0.25,-0.56,0.75,0.00
0.25,0.00,0.75,0.00
0.25,2.69,0.83,0.08
0.12,1.75,3.00,2.17
0.25,0.00,3.00,0.00
0.25,1.81,2.83,-0.17
0.25,4.50,3.00,0.17
0.12,-342.00,3.42,0.42
0.12,27.62,5.25,1.83
0.37,21.19,5.17,-0.08
0.25,11.56,5.17,0.00
0.12,2.00,2.17,-3.00
0.25,-1.56,5.17,3.00
0.25,-2.75,5.17,0.00
0.25,-3.50,0.83,-4.33
0.25,-4.94,0.83,0.00
0.25,-1.94,0.75,-0.08
0.12,0.00,0.83,0.08
0.37,2.44,0.83,0.00
0.25,1.88,0.92,0.08
0.25,2.25,0.92,0.00
0.25,2.94,1.00,0.08
0.25,2.19,7.83,6.83
0.25,2.94,7.83,0.00
0.25,11.75,3.42,-4.42
6.50,21.25,3.00,-0.42
0.25,25.12,2.75,-0.25
0.25,19.44,2.83,0.08
0.25,9.75,2.92,0.08
0.25,2.44,2.92,0.00
0.25,-2.38,2.83,-0.08
0.12,-4.13,2.83,0.00
0.25,-4.00,2.83,0.00
0.25,-3.25,2.83,0.00
0.25,-0.63,0.92,-1.92
0.25,-0.94,0.92,0.00
0.25,-0.06,0.92,0.00
0.37,1.88,13.00,12.08
0.25,2.63,1.00,-12.00
0.25,12.00,3.25,2.25
0.25,13.31,3.75,0.50
0.12,7.56,3.25,-0.50
0.25,2.13,3.42,0.17
0.25,-1.69,3.33,-0.08
0.12,-3.63,3.67,0.33
0.25,-4.19,3.08,-0.58
0.25,-4.25,3.50,0.42
0.25,-4.56,3.50,0.00
0.12,-3.94,3.58,0.08
0.25,-4.31,3.58,0.00
0.12,-1.37,3.58,0.00
0.37,2.25,3.58,0.00
0.12,14.00,3.67,0.08
0.25,13.44,3.75,0.08
0.25,8.75,3.83,0.08
0.25,5.94,4.00,0.17
0.25,3.38,2.25,-1.75
0.25,-0.12,2.25,0.00
0.25,-2.50,2.33,0.08
0.25,-2.69,3.83,1.50
0.25,-1.00,2.58,-1.25
0.25,-0.44,4.08,1.50
0.12,0.00,3.42,-0.67
0.25,4.63,3.42,0.00
0.25,7.69,3.50,0.08
9.13,11.19,3.58,0.08
0.25,8.56,4.08,0.50
0.25,6.00,4.33,0.25
0.37,5.25,4.25,-0.08
0.25,4.56,3.58,-0.67
0.25,3.19,4.33,0.75
0.12,1.88,3.50,-0.83
0.37,-1.37,3.42,-0.08
0.12,-0.94,3.33,-0.08
0.25,-1.00,3.25,-0.08
0.12,-1.31,3.25,0.00
0.25,1.06,3.25,0.00
0.25,13.44,3.42,0.17
0.25,24.87,4.08,0.67
0.12,22.69,4.17,0.08
3.25,11.81,4.75,0.58
0.25,3.94,5.00,0.25
0.25,0.00,3.83,-1.17
0.25,-0.88,3.67,-0.17
0.25,-1.00,4.33,0.67
0.37,-0.06,3.67,-0.67
0.25,1.12,3.67,0.00
0.25,1.31,3.67,0.00
0.25,1.81,3.67,0.00
0.25,2.25,3.67,0.00
0.25,1.00,2.92,-0.75
0.12,1.19,2.83,-0.08
0.25,1.88,2.50,-0.33
0.37,5.94,2.92,0.42
0.12,4.63,3.00,0.08
0.25,3.50,2.75,-0.25
0.25,-352.44,2.83,0.08
0.25,15.56,3.58,0.75
0.12,18.25,3.00,-0.58
0.25,12.25,2.33,-0.67
0.12,4.81,2.42,0.08
0.25,0.00,2.42,0.00
0.25,-2.75,3.17,0.75
0.12,-3.56,3.25,0.08
0.25,-3.69,3.33,0.08
0.25,-4.19,3.33,0.00
0.25,-4.94,3.33,0.00
0.25,-4.44,3.83,0.50
0.25,-5.19,3.17,-0.67
0.12,-4.88,1.58,-1.58
0.25,-3.75,2.50,0.92
0.25,1.56,3.33,0.83
0.25,15.00,2.58,-0.75
0.12,12.69,2.67,0.08
0.12,6.50,2.67,0.00
0.00,1.06,2.67,0.00
0.00,0.00,2.67,0.00
0.00,-1.25,2.50,-0.17
0.00,0.00,2.33,-0.17
0.00,0.00,2.08,-0.25
0.00,1.88,2.17,0.08
0.12,1.75,4.08,1.92
0.00,1.06,4.25,0.17
0.00,-0.63,2.50,-1.75
0.00,-0.75,4.08,1.58
0.00,-0.69,1.58,-2.50
0.00,-0.63,2.17,0.58
0.00,-0.63,4.17,2.00
0.00,-0.63,4.17,0.00
0.00,-0.56,1.50,-2.67
0.00,-0.56,1.42,-0.08
0.00,-0.56,1.17,-0.25
0.00,-0.50,1.00,-0.17
0.00,-0.50,1.33,0.33
0.00,-0.50,0.42,-0.92
0.00,-0.50,0.25,-0.17
0.00,-0.50,1.25,1.00
0.00,-0.50,0.25,-1.00
0.00,-0.50,0.25,0.00
0.00,-0.44,0.25,0.00
0.00,-0.44,0.25,0.00
0.00,-0.44,0.25,0.00
0.00,-0.37,0.25,0.00
0.00,-0.31,0.33,0.08
0.00,-0.31,1.25,0.92
0.00,-0.31,0.25,-1.00
0.00,-0.31,1.17,0.92
0.00,-0.31,0.25,-0.92
0.00,-0.31,0.67,0.42
0.00,-0.37,2.42,1.75
0.00,-0.37,0.25,-2.17
0.00,-0.37,1.25,1.00
0.00,-0.37,1.17,-0.08
0.00,-0.37,0.33,-0.83
0.00,-0.37,0.33,0.00
0.00,-0.37,0.42,0.08
0.00,-0.37,1.25,0.83
0.00,-0.37,3.83,2.58
0.00,-0.37,3.83,0.00
0.00,-0.37,0.42,-3.42
0.00,-0.37,3.83,3.42
0.00,-0.37,1.17,-2.67
0.00,-0.37,0.75,-0.42
0.00,-0.37,3.83,3.08
0.00,-0.37,3.83,0.00
0.00,-0.37,0.42,-3.42
0.00,-0.37,0.42,0.00
0.00,-0.37,0.33,-0.08
0.00,-0.37,2.08,1.75
0.00,-0.37,0.42,-1.67
0.00,-0.37,1.83,1.42
